"","precio","quilate","corte","color","claridad","profundidad","tabla","x","y","z"
"7152",4181,0.9,"Premium","D","SI1",61.8,59,6.13,6.11,3.78
"7153",4181,1.04,"Muy bueno","F","SI2",62.3,58,6.44,6.5,4.03
"7154",4181,1,"Muy bueno","E","SI2",63.7,60,6.24,6.32,4
"7155",4181,1.22,"Bueno","G","SI2",64,61,6.75,6.68,4.3
"7156",4181,0.83,"Ideal","G","VS1",62.1,57,5.99,6.03,3.73
"7157",4181,0.85,"Ideal","E","SI1",60.7,57,6.11,6.14,3.72
"7158",4181,1.01,"Bueno","E","SI1",64.3,59,6.31,6.28,4.05
"7159",4181,1.01,"Regular","E","SI1",64.7,59,6.23,6.11,3.99
"7160",4182,0.9,"Muy bueno","G","VS2",62.4,60,6.07,6.11,3.8
"7161",4182,0.73,"Ideal","G","VVS1",61.7,57,5.77,5.8,3.57
"7162",4182,0.94,"Ideal","D","SI2",62.1,56,6.21,6.25,3.87
"7163",4182,0.97,"Bueno","F","SI2",59.1,62,6.49,6.54,3.85
"7164",4182,0.93,"Premium","F","SI1",61.1,59,6.32,6.29,3.85
"7165",4183,0.9,"Premium","G","VS2",60.9,58,6.34,6.19,3.79
"7166",4183,0.9,"Premium","F","SI1",62,55,6.2,6.16,3.83
"7167",4183,0.92,"Ideal","E","SI1",61.4,55,6.29,6.25,3.85
"7168",4183,0.78,"Ideal","D","VS2",62.3,54,5.87,5.91,3.67
"7169",4183,0.92,"Muy bueno","E","SI1",63.2,58,6.18,6.16,3.9
"7170",4183,0.91,"Bueno","G","VS2",63.6,58,6.14,6.1,3.89
"7171",4183,0.92,"Premium","E","SI1",59.4,62,6.3,6.24,3.73
"7172",4183,0.9,"Regular","F","VS1",66.2,55,6.11,5.97,4
"7173",4183,0.92,"Bueno","E","SI1",63.7,57,6.14,6.11,3.9
"7174",4184,0.65,"Ideal","E","IF",62.3,56,5.52,5.56,3.45
"7175",4184,1,"Bueno","E","SI2",59.9,63,6.45,6.5,3.88
"7176",4185,1.01,"Premium","I","SI1",61.8,58,6.45,6.37,3.96
"7177",4185,1.01,"Muy bueno","H","SI2",58.9,60,6.62,6.58,3.89
"7178",4185,1.01,"Bueno","G","SI2",63.8,53,6.41,6.31,4.06
"7179",4185,1.01,"Muy bueno","I","SI1",63.4,55,6.39,6.35,4.04
"7180",4185,1.11,"Ideal","G","SI2",61.9,55,6.65,6.6,4.1
"7181",4185,1.01,"Muy bueno","G","SI1",63.3,57,6.37,6.35,4.02
"7182",4186,0.9,"Muy bueno","H","VVS2",62.9,58,6.1,6.15,3.85
"7183",4186,0.9,"Muy bueno","F","VS2",61.2,59,6.2,6.26,3.81
"7184",4186,0.96,"Muy bueno","E","SI2",62.6,60,6.26,6.32,3.94
"7185",4186,1.01,"Muy bueno","I","SI1",59.7,60,6.49,6.55,3.89
"7186",4186,1.15,"Ideal","H","SI2",62.2,57,6.68,6.63,4.14
"7187",4186,1.15,"Premium","F","SI2",61.8,54,6.78,6.75,4.18
"7188",4187,0.96,"Muy bueno","I","VS2",59.6,59,6.36,6.42,3.81
"7189",4187,0.9,"Bueno","I","VVS1",63.6,58,6.1,6.14,3.89
"7190",4187,1.01,"Muy bueno","F","SI2",62.4,58,6.37,6.42,3.99
"7191",4187,0.9,"Muy bueno","D","SI1",63.4,53,6.1,6.17,3.89
"7192",4187,0.9,"Bueno","D","SI1",62,62,6.06,6.1,3.77
"7193",4188,0.91,"Muy bueno","E","SI1",63.7,59,6.13,6.17,3.92
"7194",4188,0.91,"Muy bueno","F","SI1",63.1,60,6.13,6.17,3.88
"7195",4188,0.87,"Ideal","F","SI1",61.7,56,6.1,6.12,3.77
"7196",4189,0.87,"Premium","D","SI1",62.1,58,6.08,6.13,3.79
"7197",4189,1.01,"Muy bueno","I","SI1",63.6,58,6.31,6.36,4.03
"7198",4189,0.85,"Ideal","E","VS1",63,57,6.08,5.99,3.8
"7199",4189,1.02,"Ideal","I","SI2",62.8,58,6.37,6.41,4.01
"7200",4189,1.01,"Bueno","J","VS1",61.5,61,6.39,6.45,3.95
"7201",4189,1,"Premium","G","SI1",60,62,6.48,6.45,3.88
"7202",4190,1.04,"Muy bueno","I","SI1",64.1,57,6.35,6.38,4.08
"7203",4190,0.9,"Bueno","E","SI1",57.9,60,6.3,6.34,3.66
"7204",4191,1.01,"Premium","H","SI1",60.3,59,6.45,6.42,3.88
"7205",4191,0.86,"Muy bueno","D","VS2",62.8,55,6.07,6.13,3.83
"7206",4191,1.21,"Muy bueno","J","VS2",62.4,58,6.79,6.83,4.25
"7207",4191,0.91,"Muy bueno","E","SI1",63.3,56,6.12,6.17,3.89
"7208",4191,0.91,"Muy bueno","E","SI1",58.8,59,6.34,6.39,3.74
"7209",4191,0.9,"Ideal","E","SI2",62.2,55,6.19,6.22,3.86
"7210",4191,1.04,"Bueno","D","SI2",57.6,63,6.67,6.7,3.85
"7211",4191,1.01,"Bueno","H","SI1",64,58,6.37,6.31,4.06
"7212",4191,0.9,"Premium","H","VS2",61.7,59,6.19,6.13,3.8
"7213",4191,1.01,"Muy bueno","H","SI1",63.4,58,6.41,6.37,4.05
"7214",4191,1.01,"Regular","H","SI1",64.6,55,6.29,6.25,4.05
"7215",4191,1.01,"Premium","H","SI1",61.9,59,6.35,6.32,3.92
"7216",4191,1.01,"Ideal","H","SI1",60.2,56,6.47,6.42,3.88
"7217",4191,1.01,"Premium","H","SI1",61.2,59,6.45,6.4,3.93
"7218",4191,1.01,"Premium","H","SI1",58.8,62,6.59,6.54,3.86
"7219",4191,1.01,"Premium","H","SI1",58.2,62,6.54,6.48,3.78
"7220",4192,1.1,"Muy bueno","I","SI2",62.6,59,6.53,6.57,4.1
"7221",4192,1.21,"Bueno","J","SI2",63.7,55,6.75,6.81,4.32
"7222",4192,0.89,"Ideal","D","SI2",60.8,56,6.22,6.25,3.79
"7223",4193,1.04,"Muy bueno","I","SI1",63.2,54,6.49,6.42,4.08
"7224",4193,0.91,"Muy bueno","H","VS2",58.3,59,6.35,6.47,3.74
"7225",4193,0.9,"Bueno","D","SI1",63.8,58,6.09,6.13,3.9
"7226",4193,1.04,"Bueno","H","SI2",57.9,58,6.72,6.68,3.88
"7227",4193,1.04,"Ideal","H","SI2",60.3,56,6.61,6.58,3.98
"7228",4193,0.8,"Premium","G","IF",62.6,58,5.93,5.89,3.7
"7229",4194,1.07,"Bueno","I","VS2",63.8,60,6.41,6.38,4.08
"7230",4194,0.9,"Ideal","H","VS1",61.8,56,6.18,6.24,3.84
"7231",4194,0.95,"Muy bueno","G","SI2",62.6,58,6.17,6.23,3.88
"7232",4194,1.01,"Muy bueno","J","SI1",63,54,6.35,6.41,4.02
"7233",4194,0.92,"Premium","F","SI1",62.2,59,6.21,6.14,3.84
"7234",4194,1.01,"Ideal","J","SI1",60.2,59,6.48,6.51,3.91
"7235",4194,0.9,"Regular","I","VVS1",63.5,57,5.98,6.09,3.83
"7236",4194,0.9,"Bueno","G","VS2",63.6,58,6.12,6.08,3.88
"7237",4194,1.07,"Premium","H","SI2",62.2,59,6.53,6.47,4.04
"7238",4194,0.9,"Premium","G","VS2",61.3,59,6.21,6.15,3.79
"7239",4195,1.13,"Muy bueno","I","SI2",59.9,57,6.76,6.8,4.06
"7240",4195,1.01,"Bueno","G","SI1",63.6,58,6.29,6.35,4.02
"7241",4195,1,"Muy bueno","G","SI2",60,62,6.45,6.48,3.88
"7242",4196,0.73,"Ideal","D","VS1",61.5,58,5.76,5.79,3.55
"7243",4196,1.11,"Premium","I","SI2",61.5,58,6.65,6.61,4.08
"7244",4196,1.06,"Ideal","H","SI1",62.7,57,6.53,6.48,4.08
"7245",4196,1.11,"Ideal","E","SI2",62,57,6.67,6.63,4.12
"7246",4196,1.11,"Premium","I","SI2",61.8,58,6.66,6.61,4.1
"7247",4197,1.01,"Premium","F","SI2",59.6,59,6.59,6.52,3.91
"7248",4197,1,"Ideal","F","SI2",61.8,57,6.36,6.45,3.96
"7249",4197,1.06,"Muy bueno","I","SI1",62.7,56,6.46,6.5,4.06
"7250",4197,1.18,"Premium","J","SI2",61.3,60,6.78,6.83,4.17
"7251",4197,1.01,"Premium","F","SI2",61,60,6.48,6.44,3.94
"7252",4197,1.01,"Premium","F","SI2",62.7,56,6.4,6.35,4
"7253",4197,1.01,"Bueno","F","SI2",63.6,59,6.37,6.34,4.04
"7254",4197,1.01,"Premium","F","SI2",58.8,62,6.49,6.46,3.81
"7255",4197,1.01,"Bueno","I","VS2",63.9,59,6.29,6.26,4.01
"7256",4197,1.01,"Bueno","F","SI2",64.3,59,6.33,6.26,4.05
"7257",4197,1.01,"Ideal","F","SI2",60.8,55,6.52,6.48,3.95
"7258",4198,0.7,"Bueno","D","VVS1",59.2,59,5.76,5.79,3.42
"7259",4198,1.19,"Premium","J","SI2",58.4,60,6.98,6.92,4.06
"7260",4198,0.9,"Ideal","F","SI2",61.5,56,6.24,6.18,3.82
"7261",4198,1.05,"Premium","G","SI2",61.8,60,6.49,6.46,4
"7262",4199,1.01,"Bueno","F","SI1",64.2,58,6.31,6.33,4.06
"7263",4199,1.05,"Muy bueno","J","SI1",62.5,58,6.47,6.52,4.06
"7264",4199,1.03,"Ideal","E","SI2",61.6,56,6.5,6.45,3.99
"7265",4199,0.91,"Ideal","I","VS2",61.6,56,6.17,6.25,3.83
"7266",4199,0.91,"Ideal","I","VS2",61.9,56,6.18,6.22,3.84
"7267",4199,1.25,"Muy bueno","H","SI2",63.2,60,6.87,6.81,4.32
"7268",4199,1.03,"Ideal","I","VS1",62.4,57,6.48,6.4,4.02
"7269",4199,1.03,"Premium","I","VS1",60.1,59,6.53,6.46,3.9
"7270",4200,1,"Ideal","I","SI1",61.4,56,6.45,6.39,3.94
"7271",4200,1.04,"Ideal","G","SI2",62,57,6.53,6.6,4.07
"7272",4200,1.04,"Muy bueno","G","SI2",60.9,58,6.52,6.58,3.99
"7273",4200,1.04,"Premium","G","SI2",61.2,58,6.5,6.57,4
"7274",4200,1.04,"Muy bueno","G","SI2",62.9,58,6.43,6.47,4.06
"7275",4200,1,"Muy bueno","H","SI2",63.3,57,6.37,6.3,4.01
"7276",4200,1,"Premium","I","SI1",60.5,59,6.54,6.49,3.94
"7277",4200,1,"Bueno","H","SI1",63.7,55,6.33,6.29,4.02
"7278",4200,1,"Ideal","I","SI1",59.8,57,6.5,6.44,3.87
"7279",4200,1,"Premium","H","SI2",62.7,58,6.33,6.31,3.96
"7280",4200,1,"Muy bueno","I","SI1",63.3,58,6.34,6.3,4
"7281",4200,1,"Premium","F","SI2",62.5,59,6.4,6.28,3.96
"7282",4200,1,"Premium","E","SI2",61,62,6.41,6.34,3.89
"7283",4200,1,"Premium","E","SI2",62.8,59,6.34,6.3,3.97
"7284",4200,1.25,"Premium","J","SI1",62,61,6.86,6.84,4.25
"7285",4200,1.25,"Premium","H","SI2",60.5,61,6.97,6.91,4.2
"7286",4201,0.9,"Muy bueno","H","VS1",60.5,63,6.13,6.16,3.72
"7287",4201,1.07,"Muy bueno","G","SI2",58.5,61,6.59,6.71,3.89
"7288",4201,1.07,"Premium","G","SI2",59.8,60,6.65,6.7,3.99
"7289",4201,1.07,"Muy bueno","G","SI2",59.9,59,6.61,6.67,3.98
"7290",4201,1.1,"Premium","E","SI2",60,60,6.7,6.73,4.03
"7291",4201,0.91,"Muy bueno","H","VS2",59.9,62,6.26,6.33,3.77
"7292",4201,0.91,"Muy bueno","H","VS2",62.8,58,6.15,6.17,3.87
"7293",4201,0.91,"Premium","H","VS2",61.9,59,6.18,6.23,3.84
"7294",4201,0.9,"Muy bueno","E","SI1",62.1,59,6.13,6.17,3.82
"7295",4201,0.9,"Ideal","H","VS1",60.9,57,6.2,6.24,3.79
"7296",4201,1.05,"Ideal","J","VS2",62.3,56,6.55,6.51,4.07
"7297",4201,1.21,"Bueno","E","I1",64,57,6.73,6.67,4.29
"7298",4202,1.1,"Muy bueno","I","SI2",60.5,59,6.65,6.71,4.04
"7299",4202,1.11,"Muy bueno","I","SI2",61.1,58,6.63,6.69,4.07
"7300",4202,1,"Premium","E","SI2",58.5,61,6.52,6.48,3.8
"7301",4202,1,"Bueno","I","VS1",63.8,56,6.35,6.32,4.04
"7302",4203,0.9,"Bueno","E","VS2",64,58,6.07,6.02,3.87
"7303",4203,1.2,"Premium","D","SI2",60.2,60,6.94,6.81,4.14
"7304",4204,1.05,"Bueno","E","SI2",63.2,59,6.36,6.43,4.04
"7305",4204,1,"Bueno","F","SI2",62,59,6.32,6.36,3.93
"7306",4204,0.96,"Premium","G","SI2",59.3,58,6.49,6.43,3.83
"7307",4204,0.91,"Premium","F","SI1",62.1,56,6.24,6.2,3.86
"7308",4205,0.84,"Muy bueno","D","SI1",59.9,54,6.2,6.23,3.72
"7309",4205,0.7,"Ideal","E","VVS2",61.6,56,5.72,5.75,3.53
"7310",4205,0.91,"Bueno","H","VVS2",65.5,57,6.01,6.11,3.97
"7311",4205,1.01,"Regular","D","SI2",65.3,55,6.33,6.19,4.09
"7312",4206,1.13,"Muy bueno","J","VS2",62,59,6.62,6.66,4.12
"7313",4206,1.07,"Premium","I","SI2",59.7,59,6.68,6.63,3.97
"7314",4207,1,"Muy bueno","G","SI2",62.8,57,6.31,6.37,3.98
"7315",4207,1.02,"Premium","H","SI2",60.9,59,6.46,6.51,3.95
"7316",4207,1.02,"Premium","H","SI2",59.8,59,6.5,6.54,3.9
"7317",4207,1.02,"Muy bueno","F","SI2",60,60,6.53,6.57,3.93
"7318",4207,1.02,"Bueno","H","SI2",63.1,59,6.37,6.43,4.04
"7319",4207,1.02,"Ideal","H","SI2",61.8,55,6.47,6.51,4.01
"7320",4207,1.01,"Muy bueno","I","SI1",60.9,59,6.39,6.45,3.91
"7321",4208,0.59,"Ideal","D","IF",60.9,57,5.4,5.43,3.3
"7322",4208,1.01,"Muy bueno","H","VS2",63.1,62,6.18,6.15,3.89
"7323",4208,1.01,"Bueno","H","VS2",63.9,58,6.26,6.22,3.99
"7324",4209,0.81,"Premium","D","VS1",62.3,58,6,5.94,3.72
"7325",4209,1.01,"Ideal","G","SI2",62.1,59,6.45,6.41,3.99
"7326",4209,0.9,"Premium","E","SI1",61.3,60,6.19,6.14,3.78
"7327",4209,0.9,"Premium","E","SI1",60.3,56,6.29,6.21,3.77
"7328",4209,0.9,"Premium","E","SI1",61.9,58,6.17,6.1,3.8
"7329",4209,0.6,"Ideal","D","VVS1",62.5,55,5.42,5.4,3.38
"7330",4209,0.91,"Bueno","G","VS1",63.6,60,6.11,6.03,3.86
"7331",4209,0.91,"Muy bueno","G","VS1",63.2,58,6.15,6.07,3.86
"7332",4209,0.91,"Muy bueno","G","VS1",63.4,54,6.24,6.07,3.9
"7333",4210,0.9,"Muy bueno","G","VS2",62.4,61,6.13,6.17,3.84
"7334",4210,0.9,"Muy bueno","G","VS2",61,60,6.21,6.24,3.8
"7335",4210,0.9,"Bueno","G","VS2",60.8,56,6.14,6.19,3.75
"7336",4210,1.01,"Bueno","G","SI2",62.8,61,6.31,6.37,3.98
"7337",4211,0.85,"Muy bueno","D","VS2",61.8,56,6.06,6.08,3.75
"7338",4211,0.91,"Muy bueno","E","SI1",60.5,61,6.19,6.23,3.76
"7339",4211,0.91,"Muy bueno","E","SI1",61.9,61,6.1,6.12,3.78
"7340",4211,0.91,"Premium","E","SI1",62.6,58,6.14,6.17,3.85
"7341",4211,0.91,"Muy bueno","E","SI1",62.4,57,6.11,6.23,3.85
"7342",4211,0.91,"Bueno","E","SI1",63.5,57,6.07,6.11,3.87
"7343",4211,1.01,"Bueno","G","SI2",63.7,56,6.26,6.34,4.01
"7344",4211,1.18,"Premium","D","SI2",61.8,58,6.83,6.7,4.19
"7345",4212,1.01,"Muy bueno","I","SI1",62.7,56,6.36,6.43,4.01
"7346",4212,1.14,"Ideal","J","SI2",61.5,57,6.73,6.77,4.15
"7347",4212,1.09,"Ideal","H","SI2",61.5,55,6.65,6.68,4.1
"7348",4212,1.11,"Premium","H","SI2",61.5,59,6.61,6.56,4.05
"7349",4213,0.79,"Muy bueno","D","VS1",62.4,60,5.86,5.88,3.66
"7350",4213,0.96,"Ideal","H","SI2",62.1,57,6.3,6.35,3.93
"7351",4213,1,"Bueno","E","SI1",59.8,65,6.56,6.45,3.89
"7352",4213,1,"Regular","E","SI1",58.1,63,6.6,6.52,3.81
"7353",4214,0.93,"Muy bueno","D","SI2",60.6,59,6.3,6.34,3.83
"7354",4214,0.93,"Muy bueno","D","SI2",62.6,57,6.2,6.26,3.9
"7355",4214,1.13,"Premium","J","SI1",61.3,59,6.77,6.67,4.12
"7356",4215,1.12,"Ideal","D","I1",60.6,55,6.76,6.73,4.09
"7357",4215,1.12,"Premium","E","SI2",63,61,6.66,6.61,4.18
"7358",4216,0.56,"Ideal","D","IF",62.4,56,5.24,5.28,3.28
"7359",4217,1.1,"Muy bueno","J","SI2",61.9,55,6.59,6.63,4.09
"7360",4218,1,"Bueno","G","SI1",63.9,58,6.26,6.32,4.02
"7361",4218,1,"Bueno","G","SI1",63.1,56,6.31,6.41,4.01
"7362",4218,1,"Bueno","D","SI2",61.5,63,6.27,6.32,3.87
"7363",4218,1,"Bueno","D","SI2",57.8,58,6.55,6.61,3.8
"7364",4218,1,"Bueno","D","SI2",63.5,59,6.32,6.35,4.02
"7365",4218,1,"Muy bueno","G","SI1",58.6,63,6.56,6.58,3.85
"7366",4218,1.03,"Muy bueno","F","SI2",61.1,59,6.51,6.58,4
"7367",4218,0.96,"Muy bueno","F","SI2",59.8,59,6.38,6.45,3.84
"7368",4218,0.93,"Ideal","H","VS2",61.5,57,6.3,6.26,3.86
"7369",4220,0.9,"Regular","E","SI1",59.2,60,6.17,6.22,3.67
"7370",4221,1.01,"Bueno","F","SI2",63.2,58,6.3,6.43,4.02
"7371",4221,1.01,"Bueno","F","SI2",63.3,57,6.37,6.39,4.04
"7372",4221,1.03,"Ideal","J","SI1",62.1,55,6.46,6.51,4.03
"7373",4222,0.71,"Ideal","D","VVS2",61.6,56,5.69,5.77,3.53
"7374",4222,1.12,"Ideal","G","SI2",62.1,57,6.71,6.65,4.14
"7375",4222,1.16,"Regular","H","SI2",66.3,57,6.56,6.5,4.33
"7376",4222,1.16,"Premium","J","SI1",62.5,58,6.73,6.67,4.19
"7377",4223,0.76,"Ideal","D","VVS2",62.3,57,5.84,5.87,3.65
"7378",4223,0.76,"Premium","F","IF",60.6,60,5.85,5.89,3.56
"7379",4223,0.97,"Muy bueno","F","SI2",62.9,57,6.28,6.31,3.96
"7380",4223,0.9,"Bueno","G","VS1",63.9,57,6.08,6.03,3.87
"7381",579,0.33,"Premium","H","VS1",61,59,4.45,4.5,2.73
"7382",579,0.33,"Ideal","G","VS2",61.2,55,4.46,4.52,2.75
"7383",579,0.33,"Ideal","G","VS2",62.6,57,4.45,4.47,2.79
"7384",579,0.33,"Muy bueno","G","VS2",59.4,61,4.49,4.53,2.68
"7385",579,0.33,"Muy bueno","E","SI1",63,54,4.38,4.42,2.77
"7386",579,0.33,"Muy bueno","G","VS2",62.1,56,4.41,4.44,2.75
"7387",579,0.33,"Muy bueno","H","VS1",59.7,59,4.52,4.53,2.7
"7388",579,0.33,"Ideal","G","VS2",62.2,56,4.44,4.47,2.77
"7389",579,0.33,"Muy bueno","I","VVS2",62.1,56,4.41,4.45,2.75
"7390",579,0.33,"Muy bueno","H","VS1",60.2,62,4.44,4.47,2.68
"7391",579,0.33,"Muy bueno","E","SI1",62,60,4.38,4.43,2.73
"7392",579,0.33,"Ideal","G","VS2",62,57,4.44,4.47,2.76
"7393",579,0.33,"Ideal","G","VS2",62.3,57,4.4,4.43,2.75
"7394",579,0.33,"Premium","H","VS1",61.5,58,4.39,4.46,2.72
"7395",579,0.33,"Premium","H","VS1",59.5,59,4.48,4.53,2.68
"7396",579,0.33,"Premium","E","SI1",60.9,58,4.46,4.5,2.73
"7397",579,0.33,"Muy bueno","H","VS1",62.9,59,4.35,4.4,2.75
"7398",579,0.33,"Ideal","G","VS2",62.3,55,4.42,4.47,2.77
"7399",579,0.33,"Ideal","H","VS1",61.4,57,4.44,4.49,2.74
"7400",579,0.33,"Premium","I","VVS2",62.2,59,4.41,4.47,2.76
"7401",579,0.33,"Ideal","H","VS1",60.2,57,4.5,4.54,2.72
"7402",579,0.33,"Ideal","H","VS1",61.9,56,4.44,4.48,2.76
"7403",579,0.33,"Muy bueno","G","VS2",62.8,54,4.4,4.42,2.77
"7404",579,0.33,"Muy bueno","G","VS2",62.6,58,4.36,4.4,2.74
"7405",579,0.33,"Muy bueno","G","VS2",62.6,56,4.38,4.41,2.75
"7406",579,0.33,"Bueno","E","SI1",63.3,56,4.41,4.43,2.8
"7407",579,0.33,"Premium","I","VVS2",61.5,58,4.43,4.45,2.73
"7408",579,0.33,"Premium","E","SI1",61.1,58,4.43,4.47,2.72
"7409",579,0.33,"Premium","G","VS2",60,58,4.47,4.49,2.69
"7410",579,0.33,"Muy bueno","E","SI1",60.6,60,4.41,4.44,2.68
"7411",4223,1.05,"Ideal","H","SI1",62,56,6.53,6.46,4.03
"7412",4224,1.06,"Muy bueno","F","SI2",60,59,6.6,6.63,3.97
"7413",4224,0.91,"Muy bueno","H","VS1",63.4,56,6.18,6.12,3.9
"7414",4224,1.07,"Premium","J","VS2",62.8,57,6.54,6.49,4.09
"7415",4225,1.02,"Ideal","H","SI2",60.5,60,6.56,6.53,3.96
"7416",4226,1.1,"Ideal","J","SI2",62,59,6.58,6.61,4.09
"7417",4226,0.98,"Bueno","F","SI1",56.8,64,6.68,6.52,3.75
"7418",4227,1.02,"Premium","F","SI2",62.7,59,6.45,6.38,4.02
"7419",4227,1.02,"Regular","F","SI1",61.8,50,6.59,6.51,4.05
"7420",4227,1.11,"Ideal","F","SI2",62,57,6.67,6.64,4.13
"7421",4227,1,"Premium","G","SI2",62.9,60,6.35,6.3,3.98
"7422",4227,1.02,"Premium","I","SI1",62.7,58,6.44,6.41,4.03
"7423",4228,0.71,"Muy bueno","E","VVS1",62.8,59,5.66,5.71,3.57
"7424",4228,0.92,"Muy bueno","H","VS1",61,62,6.26,6.32,3.84
"7425",4228,0.92,"Muy bueno","H","VS1",62.9,58,6.17,6.2,3.89
"7426",4228,0.92,"Muy bueno","H","VS1",61.7,62,6.2,6.12,3.8
"7427",4228,1.01,"Muy bueno","G","SI2",63.3,56,6.26,6.33,3.99
"7428",4228,0.86,"Ideal","E","SI1",60.6,56,6.16,6.18,3.74
"7429",4228,0.72,"Ideal","F","IF",62,57,5.71,5.78,3.56
"7430",4228,0.91,"Premium","D","SI1",62.8,57,6.17,6.12,3.86
"7431",4229,1.02,"Muy bueno","H","SI2",62.6,60,6.3,6.38,3.97
"7432",4229,0.76,"Ideal","D","VS1",61.3,57,5.87,5.9,3.61
"7433",4229,0.9,"Bueno","E","SI1",59.8,64,6.14,6.21,3.69
"7434",4229,0.93,"Premium","E","SI1",61.4,57,6.34,6.23,3.86
"7435",4229,0.8,"Premium","E","VVS2",62.9,59,5.95,5.88,3.72
"7436",4229,0.9,"Regular","F","VS2",64.4,53,6.08,6.04,3.9
"7437",4229,0.9,"Premium","F","VS2",62.7,54,6.13,6.11,3.84
"7438",4229,0.93,"Ideal","E","SI1",62.8,56,6.24,6.19,3.9
"7439",4229,1.18,"Ideal","E","I1",61.6,56,6.82,6.79,4.19
"7440",4230,1.09,"Bueno","F","SI1",61,64,6.63,6.58,4.03
"7441",4230,0.94,"Premium","F","SI2",62.2,59,6.27,6.23,3.89
"7442",4231,0.71,"Ideal","E","VVS1",62.3,55,5.68,5.72,3.55
"7443",4232,0.9,"Muy bueno","F","SI1",63,60,6.09,6.13,3.85
"7444",4232,0.9,"Bueno","F","SI1",64.2,56,6.02,6.1,3.89
"7445",4232,0.9,"Premium","F","SI1",59.9,59,6.26,6.29,3.76
"7446",4232,0.92,"Muy bueno","E","SI1",60.7,59,6.25,6.28,3.8
"7447",4232,0.92,"Ideal","F","SI1",62.8,56,6.14,6.18,3.87
"7448",4232,1.07,"Bueno","F","SI2",58.7,64,6.64,6.68,3.91
"7449",4232,1.2,"Muy bueno","J","VS2",63.1,56,6.77,6.71,4.25
"7450",4233,1.02,"Ideal","H","SI1",63,57,6.36,6.3,3.99
"7451",4233,1.14,"Premium","G","SI2",62.8,58,6.68,6.64,4.18
"7452",4233,1.14,"Bueno","G","SI2",63.7,60,6.69,6.6,4.24
"7453",4234,0.9,"Premium","H","VS1",62.7,60,6.12,6.07,3.82
"7454",4234,0.9,"Bueno","H","VS1",64.1,57,6.07,6.04,3.88
"7455",4234,0.78,"Muy bueno","D","VS1",60.5,55,6,6.03,3.64
"7456",4234,1,"Premium","F","SI1",63,60,6.34,6.24,3.97
"7457",4234,1.01,"Bueno","D","SI2",64,56,6.25,6.29,4.01
"7458",4234,0.96,"Bueno","G","SI1",57.6,59,6.53,6.56,3.77
"7459",4234,0.9,"Premium","H","VS1",62.4,58,6.19,6.15,3.85
"7460",4234,0.9,"Muy bueno","H","VS1",63.5,59,6.13,6.1,3.88
"7461",4234,1.05,"Premium","H","SI2",63,59,6.48,6.44,4.07
"7462",4234,0.9,"Premium","H","VS1",62.9,58,6.12,6.06,3.83
"7463",4234,0.9,"Premium","H","VS1",62.1,59,6.14,6.09,3.8
"7464",4234,0.9,"Bueno","F","VS2",63.6,59,6.11,6.06,3.87
"7465",4234,0.9,"Premium","F","VS2",58.7,59,6.34,6.3,3.71
"7466",4234,0.9,"Ideal","H","VS1",62,56,6.22,6.19,3.85
"7467",4234,0.9,"Premium","H","VS1",60.2,58,6.32,6.28,3.79
"7468",4234,1,"Premium","F","SI1",60.8,59,6.44,6.38,3.9
"7469",4234,1.2,"Premium","I","SI2",59,60,6.99,6.95,4.11
"7470",4234,1,"Muy bueno","F","SI1",63.1,59,6.29,6.22,3.95
"7471",4234,1,"Premium","F","SI1",62.1,60,6.29,6.23,3.88
"7472",4234,0.71,"Premium","D","VVS1",59.2,59,5.88,5.84,3.47
"7473",4234,1.2,"Premium","J","SI2",61.1,59,6.81,6.78,4.15
"7474",4234,1.2,"Ideal","J","SI1",63,57,6.74,6.64,4.24
"7475",4234,1,"Premium","F","SI1",60.8,59,6.45,6.41,3.91
"7476",4235,1.1,"Muy bueno","I","SI1",60.4,61,6.69,6.73,4.05
"7477",4235,1.07,"Ideal","J","SI1",62,56,6.53,6.57,4.06
"7478",4235,1.07,"Premium","H","SI1",58.9,59,6.76,6.71,3.97
"7479",4237,1.07,"Muy bueno","I","SI1",60.7,61,6.55,6.6,3.99
"7480",4237,1,"Ideal","I","SI1",62.8,56,6.33,6.38,3.99
"7481",4238,1.02,"Premium","F","SI2",60.2,61,6.52,6.48,3.91
"7482",4238,0.91,"Premium","H","VS2",61.8,60,6.22,6.18,3.83
"7483",4238,1.06,"Premium","G","SI2",61.1,62,6.61,6.55,4.02
"7484",4238,1.02,"Premium","F","SI2",60.4,60,6.53,6.49,3.93
"7485",4238,1.02,"Ideal","F","SI2",62.1,56,6.44,6.41,3.99
"7486",4238,1.02,"Premium","F","SI2",63,58,6.44,6.38,4.04
"7487",4238,1.02,"Bueno","F","SI2",63.8,53,6.46,6.37,4.09
"7488",4238,1.02,"Premium","F","SI2",62,59,6.42,6.33,3.95
"7489",4238,1.06,"Ideal","G","SI2",62.5,55,6.55,6.51,4.08
"7490",4238,1.02,"Premium","F","SI2",59.9,59,6.59,6.56,3.94
"7491",4238,1.02,"Premium","F","SI2",59.9,62,6.53,6.5,3.9
"7492",4239,1.01,"Bueno","I","VS2",62.5,59,6.3,6.37,3.96
"7493",4239,1.01,"Ideal","F","SI2",60.6,57,6.49,6.55,3.95
"7494",4239,1.01,"Ideal","I","VS2",62.6,54,6.4,6.45,4.02
